0.14236236 -0.06880325 -0.12708192 0.0344065 -0.061641872 0.0716707 -0.024206704 -0.026985524 -0.021729523 0.055658545 0.037225474 -0.01116146 -0.027799515 -0.12963045 0.13028654 0.03642157 -0.02422607 0.026278175 -0.14371856 0.11579221 -0.01929791 0.07237487 0.11544893 -0.04985472 -0.06842408 0.12154878 -0.06521281 0.1739016 0.034690063 -0.029097283 -0.21339184 -0.091172084 0.024117125 -0.0270749 0.111697204 0.14839855 0.025148327 -0.013354941 0.085072905 -0.012870556 -0.16527013 0.014699428 0.07867649 -0.0457916 -0.0769391 0.18146329 -0.13536063 0.10670371 -0.21476972 -0.26166523 -0.094987445 0.08652254 -0.093969114 -0.09664156 -0.09569297 -0.12527342 0.035063542 -0.24980544 0.03894818 0.010164793 0.225209 0.008642843 -0.15808696 0.01046271 -0.12127388 0.01999172 -0.0152377095 -0.0014406793 0.06062963 -0.12887348 -0.094302915 0.061837614 -0.060333878 -0.046998166 -0.05157932 -0.15551065 0.16055627 -0.11286518 -0.061761647 -0.059881993 -0.12540275 0.05312774 0.1877148 -0.027813192 0.0060907234 -0.09063109 0.14735584 -0.113053404 0.02184984 -0.012672238 0.18215051 -0.066923395 0.027632952 0.021733724 -0.100595735 -0.0475659
-0.1855591 0.119617864 0.012596936 0.026737377 -0.07355941 -0.048215844 -0.041103482 -0.06506939 -0.08400576 -0.1680981 -0.00048194875 -0.21400893 -0.02033759 0.025947532 -0.26975855 -0.123103656 -0.053230226 -0.046767376 -0.102212444 0.17576283 -0.19804387 -0.110951185 0.12869944 -0.18995973 -0.060225826 -0.04584956 -0.16251433 -0.062228713 -0.03996636 0.24402775 0.09591299 0.27117634 -0.04826569 -0.05228333 -0.0026561862 -0.07894048 0.11132905 0.02479985 -0.17481494 0.10791182 0.028405102 -0.05793166 0.09515729 -0.03897993 0.061124675 0.03427279 -0.1461589 -0.051334936 0.13090801 0.009286462 0.008642054 -0.003826055 -0.027580123 -0.023239678 -0.13707533 -0.056803595 -0.17486198 -0.11463466 -0.017494457 0.024669427 0.041170046 0.056482796 0.12864439 -0.12536879 0.012458004 -0.05713991 0.042708598 -0.14441878 -0.011020999 0.0011005284 -0.01626625 0.15880685 0.010314383 0.04126784 0.099759124 -0.09198529 -0.14690611 -0.0015893145 -0.054532953 0.15773433 -0.12524769 0.041549306 -0.021957068 -0.055596456 0.05923589 -0.14305797 -0.0581904 -0.037777144 -0.006887298 0.085130826 0.10214488 -0.014983337 -0.091151506 -0.05980643 -0.034609254 -0.037565198
-0.0023432835 0.027207624 -0.06793181 0.14152823 -0.2207368 0.07802999 0.14523152 0.013568026 0.051398564 -0.05594284 -0.08362 0.09950357 0.112837784 0.09815934 -0.07060636 -0.038672045 -0.08975251 -0.101309374 0.07484708 0.09546518 -0.050106246 0.31854394 0.027241956 -0.22287771 -0.019033413 0.008307308 0.08358839 0.107855394 -0.1554707 0.04138941 -0.14614768 0.13462181 0.09514019 -0.012284998 0.023352092 0.111140735 -0.16482659 0.05612374 -0.09689667 -0.043952618 0.12435481 0.051854696 0.0018763238 0.1031215 0.12041506 0.011550917 -0.034476157 -0.078277215 -0.08588231 -0.023098927 -0.008381664 -0.025767095 0.05999356 0.11068044 0.08884266 0.077186525 0.06486081 -0.0039274865 -0.011210749 0.1855566 -0.119170085 0.14484899 -0.15665244 0.06245997 -0.09602855 0.014353763 -0.23852038 -0.0516941 -0.03281578 -0.16548605 -0.1276022 0.07978141 -0.007139292 0.09298094 0.20528571 -0.066318855 0.028741542 0.048997156 -0.08213414 -0.15478277 -0.03139327 0.1605808 0.028875144 -0.09129528 0.059494883 0.00021278331 0.08018608 0.016830476 -0.10335544 -0.068645656 0.18279037 -0.079623975 0.034630243 -0.011462524 0.00076663 -0.08939401
-0.04592007 -0.106178544 -0.06816102 0.145349 -0.09401477 0.122601666 0.058024984 0.020743487 -0.102972895 -0.02802616 -0.08294655 0.10803619 0.1992699 -0.062171806 -0.1094922 0.019601362 0.063733585 0.012954825 0.07913136 -0.28443858 0.030581431 0.27590302 -0.12037749 0.015204381 0.065938525 0.116868086 0.03882404 0.008013376 -0.06505621 -0.023131289 -0.24842586 0.09293205 0.085828185 -0.08022758 -0.09827479 -0.05302852 -0.20194094 0.084622614 0.010730919 -0.022666944 0.21975932 0.07003553 -0.10134341 -0.049165204 0.052513484 -0.074250326 -0.0026703535 -0.17847876 0.04266373 0.007177977 0.06955762 -0.10238699 -0.04561652 0.1398429 0.00052635325 0.027682511 -0.034296375 -0.091221556 0.05490743 0.16111061 -0.06254408 0.031312674 -0.1138528 0.0026816195 0.1106728 0.09492807 0.032731354 0.0010324223 0.07695376 -0.19891618 0.055069566 0.19920172 -0.087586604 0.02415137 0.028821396 -0.07169809 0.010196645 -0.032603573 -0.0720383 0.030887349 -0.13698557 0.10955294 -0.006190396 0.012026612 0.0042960467 0.003314588 -0.026701104 0.072305605 -0.21501867 0.074701235 -0.0047529778 0.036310688 0.1365117 -0.05924197 -0.07781508 0.2056218
-0.0746436 -0.06683669 -0.10036672 0.031835925 0.014433216 0.14649288 -0.19811423 0.018170593 -0.10135365 0.09160136 0.10897431 -0.053349007 0.065914124 0.004835975 -0.087722965 -0.0022305464 -0.047673423 -0.109975465 -0.10854922 -0.10664839 -0.08062331 -0.16736801 0.081076235 0.23057073 0.20373012 -0.08802182 -0.061789334 -0.1127735 0.0052239876 0.077393994 0.0695085 0.17314662 -0.062067285 0.0075285253 0.012677914 -0.10270008 -0.031718425 -0.044912573 0.18146029 0.015274484 0.120305054 -0.05907663 -0.17184845 -0.023305442 0.15054576 0.011174388 -0.1139213 0.08345228 -0.030657373 -0.060362164 -0.0798647 -0.15131241 0.14453574 0.084730014 -0.119892344 -0.040217046 -0.10705677 -0.11796923 0.13368452 0.1444126 -0.095774904 0.08513964 0.0021191447 0.043042865 -0.08953037 -0.013520482 -0.06963844 -0.04270378 -0.2686796 0.1051349 0.052457865 -0.023517925 -0.05284855 0.11604736 -0.03711068 0.023283228 -0.10176822 -0.0097196195 0.017373692 -0.23447263 0.13454212 0.08598178 0.033396073 -0.25234988 0.03047125 -0.1260979 -0.061304472 -0.035380002 -0.11278712 -0.006304369 0.03519481 -0.09088174 -0.021960998 0.096276715 -0.04359121 0.023267452
0.04733389 0.052620582 0.023867663 0.063915014 0.06558348 0.08004368 0.09390489 0.051051036 -0.10202032 -0.2034307 0.06254741 0.05309522 -0.20842582 -0.016801128 0.10544079 0.045345746 -0.07764704 -0.06106167 -0.104231216 0.0051846188 -0.2307373 0.11843177 -0.0090092365 0.06006702 0.17899893 -0.10064878 0.07340262 0.05559084 -0.12294163 0.05965061 0.05974078 0.026726924 -0.066235825 -0.024575664 -0.08300591 0.024494618 0.1040127 -0.11782699 -0.016714234 -0.15202978 0.06555135 -0.03990712 0.07331586 0.022570299 -0.08625093 0.30764842 0.23263134 -0.18352808 -0.12018764 0.011918246 -0.05930342 0.19281967 0.012705365 0.014182171 0.06574801 0.055942718 -0.01065848 -0.040143892 -0.1649925 0.028906526 0.017221905 -0.20314343 0.06493049 -0.09247423 0.0010470232 0.099070944 -0.09518708 -0.038296826 0.022192195 0.22916074 0.08545397 0.06019061 0.14975911 0.09645321 0.019355362 0.08163695 -0.1041316 -0.07737068 0.102170706 0.14064428 -0.036064327 0.08446741 0.006624804 0.14615676 -0.05767725 0.062148225 0.041261107 -0.06491378 -0.0029375637 0.099890396 -0.030687654 -0.04474103 -0.100450195 -0.20168385 -0.037204225 -0.0012329061
0.13769236 -0.07456916 -0.03162265 0.10991211 0.026091052 0.051759314 -0.14408068 -0.05628702 -0.07834353 0.0133646075 0.05980238 -0.18689243 0.095017366 0.028710157 -0.031020759 -0.109690756 -0.024054486 -0.07578428 0.06951154 -0.015291786 0.18868907 -0.16179216 -0.0018948367 0.004136586 0.08931891 -0.016018385 -0.041196518 0.038002666 0.03507542 -0.062607236 -0.015800076 -0.011758213 -0.05914915 0.025402376 0.079863094 0.13344485 -0.09874996 -0.09196484 -0.11330208 -0.049865466 0.12361442 0.10107495 -0.19809175 -0.0715027 -0.13497213 0.03951928 -0.10034691 0.026206167 0.1746137 -0.13884713 0.008165353 -0.041027896 0.061324514 -0.17916618 0.19002597 -0.045625106 -0.06504368 -0.115711704 -0.0021377387 0.064670116 -0.09659678 -0.12853377 0.14659454 -0.04886153 0.028393243 -0.047116593 0.26407447 -0.1791507 -0.041151628 0.077316225 -0.063760445 0.1767674 0.05015627 -0.101711154 0.020096986 0.03832572 0.07479516 0.2486875 0.05592893 0.111316085 -0.080682464 0.027184203 -0.0091708405 -0.0038466372 0.04697279 -0.16696948 -0.12427436 -0.08501152 0.17690153 0.048645794 0.15420987 -0.050438046 0.18946664 0.016844673 -0.037699576 -0.121502005
0.11312914 -0.08096724 -0.14858153 0.08170615 -0.06230744 0.17227021 -0.027650753 0.14966361 -0.0824755 0.055963617 0.03696626 -0.01775325 0.06948717 0.041384634 -0.14804119 0.12625723 0.039168525 0.11878096 -0.09088162 0.14940277 -0.1423624 0.18329157 0.045249578 -0.09010466 0.10269586 0.021901378 -0.09677974 0.18295464 -0.21852463 0.17561606 0.07031256 -0.059859633 0.016532876 0.078014374 -0.070890956 -0.061746825 -0.098298386 -0.028255994 -0.08483613 0.03092589 0.16580613 0.04519935 -0.21542095 -0.20718364 0.014661181 -0.032736287 0.017520785 0.07043087 0.09704404 -0.04315552 0.029076958 0.08227832 0.08336662 -0.07086605 0.0356877 -0.22584108 0.10813043 -0.051718425 -0.1020718 0.05532413 0.02646836 0.06628046 -0.10926301 0.17028733 0.13601178 0.015168662 -0.121331856 0.10759494 0.07504074 -0.18681662 0.08148475 -0.00392099 0.13134241 -0.022275884 0.15283164 0.010373503 -0.010360566 0.06566436 -0.06416647 -0.07110405 0.059795357 0.021186756 -0.12637137 -0.052348774 0.08028991 -0.09654867 0.0802989 -0.025944415 0.039903633 -0.11156622 -0.0012395193 -0.05613499 0.15210035 -0.08550101 -0.1609112 -0.07411365
0.106143914 0.02910887 -0.080901116 0.038010698 0.029853873 0.15897848 -0.047790762 -0.1368824 0.014361884 0.10429169 0.02838867 -0.19631281 0.08732057 -0.08964829 -0.30092877 -0.092897154 0.04973152 -0.08433301 -0.004090569 0.022720711 0.09003757 0.031829912 0.038860615 0.013478214 -0.008836705 0.043870118 -0.075417385 0.14559244 0.053359177 -0.026702236 -0.013613036 -0.11527839 0.08779872 0.13810593 0.18642697 0.23031804 0.038437713 -0.18511522 0.008592527 0.051833294 0.09342636 0.09725084 -0.2226777 -0.048380516 -0.029979542 0.021014182 0.054204453 0.08788493 0.18738724 -0.13715562 0.1421234 -0.06289466 0.062213324 -0.0047701895 0.21808061 -0.051204346 -0.073585056 -0.08062391 -0.102332704 0.21370634 -0.23172726 -0.07731803 0.08916352 -0.047147755 -0.054582722 -0.08822049 0.09182083 0.0966666 0.02468077 0.11167938 -0.19496457 0.06860201 -0.058156468 -0.02674773 0.001112145 0.025922285 0.023888351 0.03386398 -0.01769682 -0.025577636 -0.01236774 -0.020875914 0.07195167 -0.087250285 0.0243655 -0.010452911 0.13285166 -0.08498358 -0.024961753 0.09550937 0.15807325 -0.11983833 -0.04609975 -0.10297398 0.04929562 -0.017857308
0.06938091 0.015441477 -0.10007622 0.13358279 -0.2296867 0.002292633 -0.02000165 0.1716522 -0.052915823 0.1840237 0.09323919 0.036179256 0.14435646 -0.07009792 -0.035653777 -0.031540696 -0.04714084 0.117183834 0.059670232 -0.1325237 -0.034382474 0.08435139 -0.033625677 0.077847525 0.14700614 -0.037859377 -0.16690494 0.12047031 0.12082576 0.26333034 0.0051955623 0.22280678 -0.14302994 -0.08618767 0.017474368 0.124349006 -0.12331165 -0.11423107 -0.2085288 -0.015396295 0.18744555 0.13491988 -0.08834375 -0.024586169 -0.08337197 -0.00011779444 -0.027911812 -0.051993616 0.05139309 -0.08601998 0.051183116 -0.10631935 0.034767892 0.10874674 0.012053326 -0.06761649 -0.19300286 -0.050485257 0.067560226 0.12661818 -0.10720797 0.051440783 0.07722967 0.0047045853 -0.043838877 0.033971652 -0.081796415 0.06251714 0.023528803 -0.090898715 -0.07008567 0.0077350014 -0.1094192 -0.03049982 0.015292725 0.08510685 0.020099426 0.045118924 -0.04540267 -0.20569527 -0.017564734 0.03444905 -0.0059198905 0.054633714 -0.13713947 0.022190591 0.13897407 0.09025635 -0.11077468 0.005488699 0.13074647 -0.19393773 -0.075664155 -0.082539625 0.09875528 -0.1136149
